Subj,Course,Status,Subj_Desc,Sec,CRN,Title,Campus,Schedule_Type,Schedule_Type_Desc,Primary Instructor Last Name,Primary Instructor First Name,Primary Instructor ID,Crosslist_ID,Approv,Detail_Code,Fee,Min Credits,Max_Credits,Prior_Enrl,SCH,Auth_Size,Actual_Enrl,Seats_Avail,%_Capacity,Waitlist_Max,Waitlist_Actual,Waitlist_Avail,POT,Start_Date_1,End_Date_1,Meeting_Time_1,Meeting_Location_1,Instruct_Method_1,Instruct_Method_Desc_1,Start_Date_2,End_Date_2,Meeting_Time_2,Meeting_Location_2,Instruct_Method_2,Instruct_Method_Desc_2,Start_Date_3,End_Date_3,Meeting_Time_3,Meeting_Location_3,Instruct_Method_3,Instruct_Method_Desc_3,Start_Date_4,End_Date_4,Meeting_Time_4,Meeting_Location_4,Instruct_Method_4,Instruct_Method_Desc_4,Start_Date_5,End_Date_5,Meeting_Time_5,Meeting_Location_5,Instruct_Method_5,Instruct_Method_Desc_5,Start_Date_6,End_Date_6,Meeting_Time_6,Meeting_Location_6,Instruct_Method_6,Instruct_Method_Desc_6,Start_Date_7,End_Date_7,Meeting_Time_7,Meeting_Location_7,Instruct_Method_7,Instruct_Method_Desc_7,Start_Date_8,End_Date_8,Meeting_Time_8,Meeting_Location_8,Instruct_Method_8,Instruct_Method_Desc_8,Start_Date_9,End_Date_9,Meeting_Time_9,Meeting_Location_9,Instruct_Method_9,Instruct_Method_Desc_9,Start_Date_10,End_Date_10,Meeting_Time_10,Meeting_Location_10,Instruct_Method_10,Instruct_Method_Desc_10
ACTG,199,A,Accounting,SE1,18369,SPST: ACTG PRIN,V,L,Lecture,Hamlow,Jennifer,960753354,,,,,2,2,0,0,5,0,5,0,0,0,0,1,2015-09-28 00:00:00,2015-12-12 00:00:00,,OFFCAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,199,A,Accounting,SEA,18368,SPST: ACCOUNTING PRINCIPLES,V,L,Lecture,Hamlow,Jennifer,960753354,,,,,3,3,0,0,5,0,5,0,0,0,0,1,2015-09-28 00:00:00,2015-12-12 00:00:00,,OFFCAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,281,A,Accounting,HB3,10002,ACCOUNTING MECHANICS: DR & CR,I,L,Lecture,Johnson,Marilyn,930422050,,DP,,,1,1,21,20,30,20,10,0.67,25,0,25,1,2015-09-28 00:00:00,2015-12-12 00:00:00,,WEB,U,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,281,A,Accounting,HB4,10003,ACCOUNTING MECHANICS: DR & CR,I,L,Lecture,Johnson,Marilyn,930422050,,DP,,,1,1,27,27,30,27,3,0.9,25,0,25,1,2015-10-02 00:00:00,2015-10-02 00:00:00,F 1130-1300,BA 340,U,Hybrid,2015-10-02 00:00:00,2015-10-30 00:00:00,,WEB,U,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,335,A,Accounting,001,10004,ACTG INFORMATION SYSTEMS,I,L,Lecture,Brown,Darrell,957269659,,DP,,,4,4,43,192,60,50,10,0.83,25,0,25,1,2015-09-28 00:00:00,2015-12-12 00:00:00,MW 1415-1605,CH 382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,335,A,Accounting,002,10005,ACTG INFORMATION SYSTEMS,I,L,Lecture,Brown,Darrell,957269659,,DP,,,4,4,39,132,45,35,10,0.78,25,0,25,1,2015-09-28 00:00:00,2015-12-12 00:00:00,W 1740-2120,NH 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,360,A,Accounting,001,10007,MANAGEMENT ACTG,I,L,Lecture,Schuster,Michael,922496823,,DP,,,4,4,45,156,45,41,4,0.91,25,0,25,1,2015-09-28 00:00:00,2015-12-12 00:00:00,MW 1015-1205,BA 140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,360,A,Accounting,002,10008,MANAGEMENT ACTG,I,L,Lecture,Schuster,Michael,922496823,,DP,,,4,4,40,152,45,39,6,0.87,25,0,25,1,2015-09-28 00:00:00,2015-12-12 00:00:00,T 1740-2120,XSB 183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,360,A,Accounting,003,10006,MANAGEMENT ACTG,I,L,Lecture,Schuster,Michael,922496823,,DP,,,4,4,44,176,45,44,1,0.98,25,0,25,1,2015-09-28 00:00:00,2015-12-12 00:00:00,MW 1215-1405,BA 140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,381,A,Accounting,001,10011,FIN ACTG & REPRTG I,I,L,Lecture,Lutz,Kelly,980767951,BO,DP,,,4,4,44,188,45,47,-2,1.04,25,0,25,1,2015-09-28 00:00:00,2015-12-12 00:00:00,MW 1015-1205,UTS 206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,381,A,Accounting,002,10013,FIN ACTG & REPRTG I,I,L,Lecture,Almer,Elizabeth,929991323,BP,DP,,,4,4,45,152,45,40,5,0.89,25,0,25,1,2015-09-28 00:00:00,2015-12-12 00:00:00,MW 1215-1405,SRTC 247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,381,A,Accounting,003,10019,FINANCIAL ACTG & RPRTNG I,I,L,Lecture,Eckroth,John,985261519,IZ,DP,,,4,4,39,160,45,40,5,0.89,25,0,25,1,2015-09-28 00:00:00,2015-12-12 00:00:00,TR 1400-1550,BA 160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,381,A,Accounting,006,10010,FIN ACTG & REPRTG I,I,L,Lecture,Lutz,Kelly,980767951,CP,DP,,,4,4,46,168,45,42,3,0.93,25,0,25,1,2015-09-28 00:00:00,2015-12-12 00:00:00,MW 1215-1405,UTS 203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,381,A,Accounting,007,10012,FIN ACTG & REPRTG I,I,L,Lecture,Eckroth,John,985261519,CS,DP,,,4,4,42,164,45,42,3,0.93,25,0,25,1,2015-09-28 00:00:00,2015-12-12 00:00:00,TR 1000-1150,ASRC 240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,381,A,Accounting,008,10009,FINANCIAL ACTG & REPRTG I,I,L,Lecture,Lutz,Kelly,980767951,NM,DP,,,4,4,45,200,62,52,10,0.84,25,0,25,1,2015-09-28 00:00:00,2015-12-12 00:00:00,R 1740-2120,BA 190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,381,A,Accounting,FA1,10014,FIN ACTG & REPRTG I,I,L,Lecture,Lutz,Kelly,980767951,BO,DP,,,4,4,0,0,3,0,3,0,1,0,1,1,2015-09-28 00:00:00,2015-12-12 00:00:00,MW 1015-1205,UTS 206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,381,A,Accounting,FA2,10015,FIN ACTG & REPRTG I,I,L,Lecture,Almer,Elizabeth,929991323,BP,DP,,,4,4,2,0,3,0,3,0,1,0,1,1,2015-09-28 00:00:00,2015-12-12 00:00:00,MW 1215-1405,SRTC 247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,381,A,Accounting,FA3,10018,FINANCIAL ACTG & REPRTG I,I,L,Lecture,Eckroth,John,985261519,IZ,DP,,,4,4,0,0,3,0,3,0,1,0,1,1,2015-09-28 00:00:00,2015-12-12 00:00:00,TR 1400-1550,BA 160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,381,A,Accounting,FA6,10016,FIN ACTG & REPRTG I,I,L,Lecture,Lutz,Kelly,980767951,CP,DP,,,4,4,0,0,3,0,3,0,1,0,1,1,2015-09-28 00:00:00,2015-12-12 00:00:00,MW 1215-1405,UTS 203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,381,A,Accounting,FA7,10017,FIN ACTG & REPRTG I,I,L,Lecture,Eckroth,John,985261519,CS,DP,,,4,4,0,0,3,0,3,0,1,0,1,1,2015-09-28 00:00:00,2015-12-12 00:00:00,TR 1000-1150,ASRC 240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,381,A,Accounting,FA8,14691,FINANCIAL ACTG & REPRTG I,I,L,Lecture,Lutz,Kelly,980767951,NM,DP,,,4,4,0,4,3,1,2,0.33,1,0,1,1,2015-09-28 00:00:00,2015-12-12 00:00:00,R 1740-2120,BA 190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,383,A,Accounting,001,10023,FINANCIAL ACTG & REPORT III,I,L,Lecture,Rupley,Kathleen,937969570,YE,DP,,,4,4,45,180,45,45,0,1,25,0,25,1,2015-09-28 00:00:00,2015-12-12 00:00:00,MW 1215-1405,UTS 308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,383,A,Accounting,002,10022,FINANCIAL ACTG & REPORT III,I,L,Lecture,Marlink,Tiffany,935429536,YF,DP,,,4,4,46,116,45,30,15,0.67,25,0,25,1,2015-09-28 00:00:00,2015-12-12 00:00:00,W 1740-2120,BA 140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,383,A,Accounting,003,15837,FINANCIAL ACTG & REPORT III,I,L,Lecture,Rupley,Kathleen,937969570,FI,DP,,,4,4,0,112,45,28,17,0.62,25,0,25,1,2015-09-28 00:00:00,2015-12-12 00:00:00,MW 1415-1605,UTS 206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,383,A,Accounting,FA1,10020,FINANCIAL ACTG & REPORT III,I,L,Lecture,Rupley,Kathleen,937969570,YE,DP,,,4,4,0,0,3,0,3,0,1,0,1,1,2015-09-28 00:00:00,2015-12-12 00:00:00,MW 1215-1405,UTS 308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,383,A,Accounting,FA2,10021,FINANCIAL ACTG & REPORT III,I,L,Lecture,Marlink,Tiffany,935429536,YF,DP,,,4,4,0,4,3,1,2,0.33,1,0,1,1,2015-09-28 00:00:00,2015-12-12 00:00:00,W 1740-2120,BA 140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
